reranker_label,reranker_variant_id,selection_key,case_type,original_id,question,gold_answer,label_top5,label_topk,risk_top5,risk_topk,retrieved_more,answered,top5_titles,topk_new_titles,missing_support_top5,missing_support_topk
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7b3ec95542995eb53be8d3,Edward C. Hugger and Alexander Acosta served at appointees for what job?,Secretary of Labor,insufficient,insufficient,0.582590912493568,0.582590912493568,0,0,Alexander Acosta || George W. Bush || Donald Trump || Bomb Hugger || National Labor Relations Board,,edward c hugler,edward c hugler
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7b4073554299042af8f733,"Why did basketball player, ""The Process"" not play in the 77th season?",leg injury,insufficient,insufficient,0.7673887401436147,0.7673887401436147,0,0,Why She Would Not || Tweener (basketball) || 2004–05 Ivy League men's basketball season || Las Vegas Thunderbirds || Eddie Miller (basketball),,2015 16 philadelphia 76ers season || joel embiid,2015 16 philadelphia 76ers season || joel embiid
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7b493855429931da12ca58,The Good Dinosaur features the voice of what Canadian-born New Zealand actress?,Anna Helene Paquin,insufficient,insufficient,0.18079421029636192,0.18079421029636192,0,1,The Good Dinosaur || New Zealand || Lori Dungey || Susan Brady (actress) || Long Service and Good Conduct Medal (New Zealand),,anna paquin,anna paquin
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7b55375542995eb53be91f,"Who did the player nicknamed ""The Human Highlight Film"" play for after he left the Atlanta Hawks?",Boston Celtics,insufficient,insufficient,0.5795038242953063,0.5795038242953063,0,0,"Dominique Wilkins || Atlanta Hawks || 1985–86 Atlanta Hawks season || Atlanta Hawks, LLC || List of Atlanta Hawks head coaches",,1994 95 atlanta hawks season,1994 95 atlanta hawks season
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7b85ac5542997c3ec971ef,Milo Parker starred in which 2014 movie alongside Gillian Anderson?,Robot Overlords,insufficient,insufficient,0.1607818170224451,0.1607818170224451,0,1,Milo Parker || Gillian Anderson || Francesca Fowler || Camille Anderson || Straightheads,,robot overlords,robot overlords
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7bb2595542995eb53be99b,"Who was born first, George Kuchar or Arthur Penn?",Arthur Hiller Penn,insufficient,insufficient,0.21603096269346075,0.21603096269346075,0,1,George Kuchar || Arthur Penn (disambiguation) || It Came from Kuchar || Arthur Horace Penn || Film director,,arthur penn,arthur penn
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7bb7f2554299042af8f7b6,"What Cantonese slang term can mean both ""ghost man"" and to refer to Westerners?",Gweilo,insufficient,insufficient,0.31656477053610194,0.31656477053610194,0,1,Gweilo || Cantonese slang || Cantonese internet slang || Queen (slang) || The Man,,ghosts 2006 film,ghosts 2006 film
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7c0dab5542997c3ec972d2,"Los Angeles Historic-Cultural Monument (No. 139) hosted an event by what organization on Oct 12, 1991?",IFBB professional bodybuilding,insufficient,insufficient,0.32945209639342515,0.32945209639342515,0,1,"Los Angeles Historic-Cultural Monument || Shrine Auditorium || Los Angeles || Watts, Los Angeles || California",,1991 ms olympia,1991 ms olympia
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7c17c95542990527d5544d,"A guitar player called Noodles is a longtime member of which band, The Smashing Pumpkins or The Offspring?",The Offspring,insufficient,insufficient,0.8124101250341955,0.8124101250341955,0,0,The Smashing Pumpkins || Billy Corgan || D'arcy Wretzky || James Iha || List of the Smashing Pumpkins band members,,the offspring,the offspring
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7c67c15542990527d55498,Who was the electoral division that James Tully  represented in 1928 named after?,Sir Edmund Barton,insufficient,insufficient,0.37106763732704534,0.37106763732704534,0,1,Electoral division of Gillen || Electoral divisions of the Northern Territory || Francis James Gillen || Electoral division of Palmerston || Roger Tully,,division of barton || james tully australian politician,division of barton || james tully australian politician
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a7c8ae855429935c91b5207,Which member of The New Russian School was both a doctor and a chemist besides being a composer?,Alexander Porfiryevich Borodin,sufficient,sufficient,0.551984045814674,0.551984045814674,0,0,Alexander Borodin || The Mighty Handful || Borodin (disambiguation) || Russia || Alexander Knyazev,,,
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7ca98f55429935c91b5288,What religion was the martyr to whom the Lady of the Valey statue is dedicated?,Christian,insufficient,insufficient,0.39622268802554833,0.39622268802554833,0,1,"Our Lady of the Rockies || Butte, Montana || Lady on the rock (statue) || Sangiliyan Statue || Lady of the Valley",,saint george,saint george
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7cbf8c554299452d57b9f4,"Which came out first, Dinosaur or McFarland, USA",Dinosaur,insufficient,insufficient,0.9136538977391327,0.9136538977391327,0,0,"McFarland, USA || McFarland School District || McFarland High School (Wisconsin) || McFarland, Wisconsin || Wisconsin Virtual Academy",,dinosaur film,dinosaur film
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7cdd6b55429909bec76858,"Which band formed earlier, Edward Sharpe and the Magnetic Zeros or Louis XIV?",Louis XIV,insufficient,insufficient,0.5638075908901858,0.5638075908901858,0,0,Edward Sharpe and the Magnetic Zeros || Alex Ebert || Up from Below || PersonA || Edward Sharpe and the Magnetic Zeros (album),,louis xiv band,louis xiv band
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7ce0ce554299452d57ba92,"Which of the four US Presidents who have been assinated was shot on the grounds of the Pan-American Exposition at the Temple of Music in Buffalo, New York?",William McKinley,insufficient,insufficient,0.20037988157173026,0.20037988157173026,0,1,Temple of Music || Assassination of William McKinley || Pan-American Exposition || William McKinley || New York (state),,assassination of james a garfield,assassination of james a garfield
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7cfea2554299452d57babe,"Which aired first, Life After People or Werner Herzog Eats His Shoe?",Werner Herzog Eats His Shoe,insufficient,insufficient,0.8097167372809003,0.8097167372809003,0,0,Werner Herzog Eats His Shoe || Even Dwarfs Started Small || Werner Herzog || Gates of Heaven || Les Blank,,life after people,life after people
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7d1c525542995ed0d165f2,"Where is the host of the American survival skills reality show, The Island, originally from?",Northern Ireland,insufficient,insufficient,0.8672139970150147,0.8672139970150147,0,0,Cody Lundin || Survive This (season 2) || Les Stroud || Dual Survival || Survive This,,bear grylls || the island u s tv series,bear grylls || the island u s tv series
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a7d3470554299452d57bb56,A scam involving a male calling small town fast-food restaurants and pretending to be a police officer to have them strip search employees was turned into a movie of what name?,Compliance,sufficient,sufficient,0.8244516584866086,0.8244516584866086,0,0,Strip search phone call scam || Compliance (film) || Gas leak phone call scam || Strip search || Fast food restaurant,,,
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7d54165542995f4f402256,"A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?",Yellowcraig,insufficient,insufficient,0.16170916816426695,0.16170916816426695,0,1,Dirleton Castle || North Berwick || Lothian and Borders || Dirleton || East Lothian,,yellowcraigs,yellowcraigs
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7dbb605542997cc2c47486,Many jack-in-the-boxes use an English nursery rhyme with a Roud Folk Song Index number of what?,5249,insufficient,insufficient,0.3850370733525391,0.3850370733525391,0,1,Jack Be Nimble || Roud Folk Song Index || Jack Sprat || Jack and Jill (nursery rhyme) || How Many Miles to Babylon?,,jack in the box || pop goes the weasel,jack in the box || pop goes the weasel
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7dc7735542990b8f503a93,Born 2 B.R.E.E.D. was co-written by the late singer-songwriter who has sold over how many records worldwide?,100 million,insufficient,insufficient,0.8742369816833514,0.8742369816833514,0,0,Ricardo Montaner || Rhett Lawrence || Tina Arena || Catching a Tiger || Escape (Enrique Iglesias album),,born 2 b r e e d || prince musician,born 2 b r e e d || prince musician
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a7df7115542990b8f503b0f,Who was born first out of Todd Field and Aaron Katz?,William Todd Field,sufficient,sufficient,0.7744490822960448,0.7744490822960448,0,0,Todd Field || Russian language || Jewish Anti-Fascist Committee || Aaron Katz (filmmaker) || Aaron Katz (Major General),,,
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e05ba5542995f4f402392,For One Night Only was hosted by the man most well-known for hosting what show from 1962 until 1999?,The Late Late Show,insufficient,insufficient,0.446645018264177,0.446645018264177,0,0,One Night Only (TV series) || Ben Shephard || For One Night Only (Irish TV series) || Stefan Raab || One Man Show (album),,gay byrne,gay byrne
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e08b55542997cc2c474fe,What current NHL team owner played for the team that won the Stanley cup in 1992?,Mario Lemieux,insufficient,insufficient,0.8760628510742533,0.8760628510742533,0,0,Chicago Blackhawks || Pittsburgh Penguins || 1992 Stanley Cup playoffs || Montreal Maroons || Jim Paek,,1992 stanley cup finals || mario lemieux,1992 stanley cup finals || mario lemieux
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e0ed25542991319bc9424,"The 249th episode of ""The Simpsons"" was aired on what date?","November 1, 2000",insufficient,insufficient,0.9127216418235694,0.9127216418235694,0,0,YOLO (The Simpsons) || The Town (The Simpsons) || The Simpsons Guy || Paths of Glory (The Simpsons) || Lisa's Date with Density,,the simpsons season 12 || treehouse of horror xi,the simpsons season 12 || treehouse of horror xi
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e14a65542995ed0d16686,"What film was the screen debut of the musician nicknamed ""Lady Day""?",Symphony in Black,insufficient,insufficient,0.7296341461029052,0.7296341461029052,0,0,"Silent film || Penelope, Lady Aitken || The Cowboy and the Lady (1911 film) || Gardenias for Lady Day || Self Made Lady",,billie holiday || symphony in black,billie holiday || symphony in black
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e1cd955429965cec5ea76,During which months of the year does the goalkeeper for Bengaluru FC play? ,November to March,insufficient,insufficient,0.9088404155736457,0.9088404155736457,0,0,Bengaluru FC || Bengaluru FC Academy || History of Bengaluru FC || List of Bengaluru FC players || List of Bengaluru FC seasons,,abhra mondal || indian super league,abhra mondal || indian super league
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a7e21165542995ed0d166a2,"Who is younger, Billy Idol or Ray Wilson?",Raymond Wilson,insufficient,insufficient,0.7576760111589811,0.7576760111589811,0,0,Billy Idol || Billy Idol (album) || Ray Wilson Live || Speed (Billy Idol song) || Billy Ray Cyrus,,ray wilson musician,ray wilson musician
rf_all,random_forest_balanced/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a7e32905542991319bc943b,Jennifer Jones captained the gold medalists for Canada at the Sochi Winter Olympics in which event?,Curling,insufficient,insufficient,0.3498268566389519,0.3498268566389519,0,1,List of Olympic medalists in luge || Jenny Jones (snowboarder) || Canada at the 2014 Winter Olympics || Kirsten Wall || Dawn McEwen,,2007 trail appliances autumn gold curling classic || jennifer jones curler,2007 trail appliances autumn gold curling classic || jennifer jones curler
