split,original_id,question_type,difficulty,question,gold_answer,context_doc_count,support_title_count,support_titles,context_all_support_present,context_support_title_coverage,context_missing_support_count,context_missing_support_titles,global_pool_all_support_present,global_pool_support_title_coverage,global_pool_missing_support_count,global_pool_missing_support_titles,missing_context_but_present_global_count,missing_context_with_fuzzy_title_count,fuzzy_context_matches,first_context_titles
train,5a717d4c5542994082a3e854,comparison,hard,"Who has written more than 300 papers, Semyon Aranovich Gershgorin or Pavel Alexandrov?",Pavel Sergeyevich Alexandrov,10,2,pavel alexandrov || semyon aranovich gershgorin,0,0.5,1,pavel alexandrov,0,0.5,1,pavel alexandrov,0,0,,Patrick Corrigan (writer) || Semyon Aranovich || Semyon Aranovich Gershgorin || The Year of the Dog (film) || Nerve of a covering || Confrontation (TV series) || Rafferty (1980 TV series) || Pavel Urysohn || Alexandroff extension || Gershgorin circle theorem
train,5a7180205542994082a3e856,bridge,hard,"The creator of ""Wallace and Gromit"" also created what animation comedy that matched animated zoo animals with a soundtrack of people talking about their homes? ",Creature Comforts,10,2,creature comforts || nick park,0,0.5,1,nick park,0,0.5,1,nick park,0,0,,Exotic ungulate encephalopathy || Wallace and Gromit || Wallace &amp; Gromit in Project Zoo || Wallace and Gromit's World of Invention || Killing of Harambe || Emergency response team (zoo) || Wallace &amp; Gromit's Musical Marvels || Tata Steel Zoological Park || Zoo Parade || Creature Comforts
train,5a7183575542994082a3e85e,bridge,hard,"Who was the architect of a Dutch museum dedicated to the arts and history in Amsterdam, located at the Museum Square?",Petrus Josephus Hubertus (Pierre) Cuypers,10,2,pierre cuypers || rijksmuseum,0,0.5,1,pierre cuypers,0,0.5,1,pierre cuypers,0,0,,Historisch Museum Den Briel || Van Gogh Museum || Museum van Bommel van Dam || Museumplein || Official Museums of Amsterdam || Museonder || Nederlands Stripmuseum || Rijksmuseum || Stedelijk Museum 's-Hertogenbosch || Adirondack Experience
train,5a7184675542994082a3e864,bridge,hard,What is the manufacturer of the car used by the Ford CD2 platform's design inspiration?,Mazda,10,2,ford cd2 platform || mazda capella,0,0.5,1,mazda capella,0,0.5,1,mazda capella,0,0,,Dallara GP2/11 || Triumph Fury || Ford Explorer || Lotus 91 || Ford CDW27 platform || Coats Steam Car || Blakely Bantam || Ford Escape || Spec Racer Ford || Ford CD2 platform
train,5a7195a05542994082a3e881,bridge,hard,in what year did the Israeli presidential elections take place after the resignation of the seventh president of Israel?,2000,10,2,"ezer weizman || israeli presidential election, 2000",0,0.0,2,"ezer weizman || israeli presidential election, 2000",0,0.0,2,"ezer weizman || israeli presidential election, 2000",0,1,"israeli presidential election, 2000 => croatian presidential election, 2000","Salvadoran general election, 1994 || Next Croatian presidential election || Finnish presidential election, 1940 || Croatian presidential election, 2000 || Politics of Argentina || Elections in Iowa || Presidential elections in Singapore || Haitian presidential election, 2015 || Elections in Hamburg || Albanian presidential election, 2022"
train,5a7199725542994082a3e88f,comparison,hard,"Which publication still relies on paper printing, Human Events or Texas Highways? ",Texas Highways,10,2,human events || texas highways,0,0.5,1,texas highways,0,0.5,1,texas highways,0,0,,"Carl Durheim || Transport in Santa Coloma de Gramenet || Penny, British Columbia || Woodblock printing || Lisa De Pasquale || Human Events || Spark printing || Nanotransfer printing || Menemen || Don't Mess with Texas"
train,5a719bf25542994082a3e891,bridge,hard,The astronomer who formulated the theory of stellar nucleosynthesis co-authored what landmark paper?,BFH,10,2,b2fh paper || fred hoyle,1,1.0,0,,1,1.0,0,,0,0,,Hans Bethe || Nucleosynthesis || B2FH paper || Fred Hoyle || Neutron capture nucleosynthesis || Boron || Alastair G. W. Cameron || George Gamow || John A. Eddy || Stellar nucleosynthesis
train,5a7211e655429971e9dc923c,bridge,hard,"What Finnish Christmas figure, which eventually become more or less conflated with Santa Claus, has modern representations typically made of straw.?",The Yule goat,10,2,joulupukki || yule goat,1,1.0,0,,1,1.0,0,,0,0,,Santa Claus Park || Christmas stocking || A Miser Brothers' Christmas || Joulutarina || Santa Claus || Santa Claus Is Comin' to Town (film) || Yule Goat || Santa Claus in film || Joulupukki || Mikulás
train,5a72120e55429971e9dc923f,bridge,hard,"What is the name of the light rail station on the MAX Blue line 7 mi west of Portland, Oregon?",Beaverton Creek,10,2,"beaverton creek max station || beaverton, oregon",0,0.0,2,"beaverton creek max station || beaverton, oregon",0,0.0,2,"beaverton creek max station || beaverton, oregon",0,0,,MAX Blue Line || Quatama MAX Station || Fair Complex/Hillsboro Airport MAX Station || Elmonica/Southwest 170th Avenue MAX Station || Hawthorn Farm MAX Station || Hatfield Government Center MAX Station || Portland Vintage Trolley || Gresham Central Transit Center || Hillsboro Central Transit Center || Gateway/Northeast 99th Avenue Transit Center
train,5a72125055429971e9dc9241,bridge,hard,"What is the scientific name of the true creature featured in ""Creature from the Black Lagoon?",Eucritta melanolimnetes,10,2,creature from the black lagoon || eucritta,0,0.5,1,creature from the black lagoon,0,0.5,1,creature from the black lagoon,0,1,creature from the black lagoon => creature from the black lagoon (pinball),Creature from the Black Lagoon (pinball) || Gill-man || Eucritta || Richard Denning || Creature from the Haunted Sea || List of Black Lagoon episodes || Revenge of the Creature || Don Megowan || The Creature Walks Among Us || Ricou Browning
train,5a72160e55429971e9dc9253,bridge,hard,"Who is the son of the author of the short story ""The Enormous Radio.""",Benjamin Hale Cheever,10,2,benjamin cheever || john cheever,0,0.5,1,benjamin cheever,0,0.5,1,benjamin cheever,0,0,,What We Talk About When We Talk About Anne Frank || The Man Who Evolved || Dilman Dila || The Stories of John Cheever || The Enormous Radio || Jennifer Nansubuga Makumbi || Second Son (Child novel) || Battles in the Desert || John Cheever || Inconstant Moon
train,5a7217f255429971e9dc9260,bridge,hard,Which Member of Parliament for Macclesfield was married to Jane Ann Winterton?,Sir Nicholas Raymond Winterton,10,2,ann winterton || nicholas winterton,1,1.0,0,,1,1.0,0,,0,0,,Janet Taylor || Ann Winterton || Wells-next-the-Sea Lifeboat Station || Earl Winterton || Janie Sell || Nicholas Winterton || Jane Henson || Jane Bennett (artist) || Henry Brett (colonel) || Louie Myfanwy Thomas
train,5a721b9055429971e9dc9277,bridge,hard,"What airline holding company located in Solna Municipality, Sweden owns a technical aircraft maintenance company located in Arlanda, Sweden?",SAS Group,10,2,sas group || sas technical services,1,1.0,0,,1,1.0,0,,0,0,,Marshall Aerospace and Defence Group || Aviation Repair Technologies || SAS Group || Solna Municipality || SAS Frösundavik Office Building || Enkor || Solna centrum metro station || SAS Technical Services || Solna Church || GAMECO
train,5a721bbc55429971e9dc9279,bridge,hard,Which Grammy Nominated album was created by a band whose members include John Bowman?,Nature's Symphony in 432,10,2,nature's symphony in 432 || the isaacs,0,0.0,2,nature's symphony in 432 || the isaacs,0,0.0,2,nature's symphony in 432 || the isaacs,0,0,,Christopher &quot;Tito JustMusic&quot; Trujillo || Andreao Heard || Sarah Larnach || Fulano de Tal || Miss Amy || Ben Onono || N.E.D. || The Long Goodbye (band) || Nate Pyfer || Carl Carlton (German musician)
train,5a721d5a55429971e9dc9283,bridge,hard,What Australian beer is a British style pale ale whose label features a character conceived in 1926? ,Ballarat Bitter is a 4.9% (abv) Australian beer,10,2,ballarat bitter || bitter (beer),0,0.0,2,ballarat bitter || bitter (beer),0,0.0,2,ballarat bitter || bitter (beer),0,0,,"India pale ale || Tripel || Dark Horse Brewery || Bass Brewery || Big Sky Brewing Company || Gage Roads Brewing Company || Rye IPA || Beer in San Diego County, California || Summit Brewing Company || Heavy Seas Beer"
train,5a721dfd55429971e9dc928b,bridge,hard,Which of Kylian Hazard's older brothers plays for the German Bundesliga club Borussia Mönchengladbach and the Belgium national team.,Thorgan Ganael Francis Hazard,10,2,kylian hazard || thorgan hazard,1,1.0,0,,1,1.0,0,,0,0,,Thorgan Hazard || 2017–18 Borussia Mönchengladbach season || Borussia-Park || Borussia Mönchengladbach || Fabian Johnson || Kylian Hazard || Pierre-Emerick Aubameyang || Mario Götze || Allan Simonsen || 1992 DFB-Pokal Final
train,5a7220f055429971e9dc92ac,bridge,hard,What was the Volvo S70 essentially modeled after and was the first all wheel drive Volvo?,Volvo 850,10,2,volvo 850 || volvo s70,1,1.0,0,,1,1.0,0,,0,0,,Tom Trana || Volvo 300 Series || Toyota Mark II Blit || Volvo P80 platform || Volvo 850 || Volvo Halifax Assembly || Volvo 440/460 || Volvo S70 || Volvo SI6 engine || Volvo P2 platform
train,5a72224755429971e9dc92be,comparison,hard,"Which was founded first, Dain Rauscher Wessels or Berenberg Bank?",Dain Rauscher Wessels,10,2,berenberg bank || dain rauscher wessels,1,1.0,0,,1,1.0,0,,0,0,,Berenberg family || Berenberg Bank || J. B. Hanauer || Johann Hinrich Gossler || Johann Berenberg || Cornelius Berenberg || Elisabeth Berenberg || Dain Rauscher Wessels || John G. Taft || Tucker Anthony
train,5a7222b155429971e9dc92c4,comparison,hard,"Which film, The Happiest Millionaire or Mars Needs Moms, was created first?",The Happiest Millionaire,10,2,mars needs moms || the happiest millionaire,1,1.0,0,,1,1.0,0,,0,0,,"Valentine Browne, 1st Earl of Kenmare || The Happiest Millionaire (album) || Mars Needs Guitars! || Me Ol' Bamboo || The Happiest Millionaire || Bill Thomas (costume designer) || ImageMovers || Mars Needs Moms || I'll Always Be Irish || Fortuosity"
train,5a72239a55429971e9dc92cf,bridge,hard,Who was soldier Archie A. Peck's commanding officer during the Meuse-Argonne Offensive?,Major Charles White Whittlesey,10,2,archie a. peck || lost battalion (world war i),0,0.5,1,lost battalion (world war i),0,0.5,1,lost battalion (world war i),0,0,,Archie A. Peck || Petre Cameniță || Radu Băldescu || Mihail Corbuleanu || Hart Goodloe || Gheorghe Cosma || Meuse-Argonne Offensive || Francis Marshall (general) || Constantion Bădescu || Simion Coman
train,5a7224ab55429971e9dc92dd,bridge,hard,"Who was the lead singer of Eighth Wonder and who was born on March, 4th in 1968?",Patricia Jude Francis Kensit,10,2,eighth wonder || patsy kensit,1,1.0,0,,1,1.0,0,,0,0,,4th Cavalry Regiment (United States) || Fearless (Eighth Wonder album) || Hortus Palatinus || Anita M. Cal || Kajraare || Eighth Wonder || 4th Street (Manhattan) || Patsy Kensit || Astrodome || Amber Room
train,5a722b8655429971e9dc9329,bridge,hard,Who was the writer of These Boots Are Made for Walkin' and who died in 2007?,Barton Lee Hazlewood,10,2,lee hazlewood || these boots are made for walkin',0,0.5,1,lee hazlewood,0,0.5,1,lee hazlewood,0,0,,Puss N' Boots/These Boots Are Made for Walkin' || These Boots Are Made for Walkin' || Boots (EP) || Kon Kan || Murong Yong || Nancy Sinatra || Boots (album) || Jim Shoulders || Death of Abdul Wali || The Twenty-fifth Anniversary Anthology
train,5a722fae55429971e9dc9343,bridge,hard,"What is the name of the daughter of the Irish entertainer in the girl band Maxi, Dick and Twink?",Chloë Alexandra Adele Emily Agnew,10,2,adele king || chloë agnew,0,0.5,1,chloë agnew,0,0.5,1,chloë agnew,0,0,,"Joe Dolan (disambiguation) || Adele King || Maxi (singer) || TBC (band) || Maxi, Dick and Twink || Richie Kavanagh || Guy Richards Smit || Rebecca Chamberlain || John Linehan (entertainer) || Atemi Oyungu"
train,5a72334755429971e9dc934c,bridge,hard,"""Heartbreak Hurricane"" was recorded by which country artist, that also goes by the name Ricky Skaggs?",Rickie Lee Skaggs,10,2,heartbreak hurricane || ricky skaggs,0,0.5,1,ricky skaggs,0,0.5,1,ricky skaggs,0,1,ricky skaggs => country boy (ricky skaggs song),Highway 40 Blues || Honey (Open That Door) || Lovin' Only Me || Country Boy (Ricky Skaggs song) || Uncle Pen (song) || Cajun Moon || Jason Sellers || I Wouldn't Change You If I Could || Heartbreak Hurricane || Don't Cheat in Our Hometown
train,5a72339855429971e9dc934d,bridge,hard,"Which song reached number 3 on the ""Billboard"" Hot 100 that featured guest vocals fron Allessia Cara And Khalid?",1-800-273-8255,10,2,1-800-273-8255 (song) || alessia cara,0,0.5,1,1-800-273-8255 (song),0,0.5,1,1-800-273-8255 (song),0,0,,Scar Tissue (song) || How 'bout Them Cowgirls || Danity Kane discography || Brigade (album) || Alessia Cara discography || Animal (Neon Trees song) || Alessia Cara || The Night Chicago Died || What Do You Say (Reba McEntire song) || All Night Long (Faith Evans song)
train,5a7243915542990c210a4086,bridge,hard,"Where is the University of North Carolina at Wilmington, population 112,067 located?","Wilmington, North Carolina",10,2,"university of north carolina at wilmington || wilmington, north carolina",1,1.0,0,,1,1.0,0,,0,0,,"North Carolina Wesleyan College || Wilmington Waves || Episcopal Diocese of East Carolina || University of North Carolina at Wilmington || Wilmington, North Carolina || Goldsboro, North Carolina || Isaac Bear Early College High School || North Carolina Highway 132 || Alexander Manly || Fetzer Field"
train,5a7244955542990c210a408a,bridge,hard,What was the name changed to after Allison J71 was modified to a thrust of 7400 lbf?,J35,10,2,allison j35 || allison j71,1,1.0,0,,1,1.0,0,,0,0,,XL Group || Penn Alto Building || Starplex Pavilion || Allison J33 || Shelby Reds || Allison J71 || Benab e Marand || Indiana University Mathematics Journal || Morse Diving || Allison J35
train,5a7248665542990c210a40b1,bridge,hard,What is the colloquial name of the professional football team in which striker Frederico Chaves Guedos played? ,Rooster,10,2,clube atlético mineiro || fred (footballer),0,0.5,1,clube atlético mineiro,0,0.5,1,clube atlético mineiro,0,0,,Wide Right II || Bob Steuber || Akron Pros || D.C. Armor || Dick King (American football) || Fred (footballer) || Greensburg Athletic Association || A. R. Kennedy || Civil War (college football game) || Nate Jacks
train,5a724a2b5542990c210a40bc,bridge,hard,What team plays within the Big 12 Conference and has Kevin Bookout playing for them?,Oklahoma Sooners men's basketball,10,2,kevin bookout || oklahoma sooners men's basketball,0,0.5,1,oklahoma sooners men's basketball,0,0.5,1,oklahoma sooners men's basketball,0,0,,Big 12 Conference football || TCU Diamond || 2016–17 Baylor Lady Bears basketball team || 2015–16 Baylor Lady Bears basketball team || 2010–13 Big 12 Conference realignment || 2013–14 Baylor Lady Bears basketball team || Kevin Bookout || Big 12 Conference Softball Tournament || 2014–15 Baylor Lady Bears basketball team || Big 12 Conference men's basketball
train,5a724ba25542990c210a40c7,bridge,hard,What is the English translation of the social group which Baran Khan Kudezai was a part of?,grand assembly,10,2,baran khan kudezai || loya jirga,0,0.5,1,loya jirga,0,0.5,1,loya jirga,0,0,,Rotvælsk || Gul Baran Khiljii || Pluralistic ignorance || Political movement || Exogamy || Baran Khan Kudezai || Social group || Cult || Ingroups and outgroups || Media Hegemony
train,5a724dc25542990c210a40df,comparison,hard,"Which was released later, The Strongest Man in the World, or Roving Mars?",Roving Mars,10,2,roving mars || the strongest man in the world,0,0.5,1,the strongest man in the world,1,1.0,0,,1,0,,1980 World's Strongest Man || Roving Mars || Eddie Hall || 2013 World's Strongest Man || Ben Kelsey (strongman) || Strength athletics in Canada || All-American Strongman Challenge || Europe's Strongest Man || Robert Oberst || 2014 World's Strongest Man
train,5a7252db5542990c210a4104,bridge,hard,What is the name of the oldest child that attended the Trump campaign-Russian meeting?,Donald Trump Jr.,10,2,donald trump jr. || trump campaign–russian meeting,0,0.5,1,trump campaign–russian meeting,1,1.0,0,,1,0,,Jessica Mulroney || Donald Trump Jr. || Domitia Lepida the Elder || Clayton Fountain || Zeresenay Alemseged || Child Welfare League of America || Mary Elizabeth Day Nursery || Clear Creek Meeting House || Shreveport-Bossier Astronomical Society || John Ingram McMorran
