original_id,question,gold_answer,support_titles,support_title_count,original_rank_top5_sufficient,original_rank_top5_coverage,original_rank_top10_sufficient,original_rank_top10_coverage,original_rank_top20_sufficient,original_rank_top20_coverage,original_rank_top5_titles,rf_all_top5_sufficient,rf_all_top5_coverage,rf_all_top10_sufficient,rf_all_top10_coverage,rf_all_top20_sufficient,rf_all_top20_coverage,rf_all_top5_titles,gb_all_top5_sufficient,gb_all_top5_coverage,gb_all_top10_sufficient,gb_all_top10_coverage,gb_all_top20_sufficient,gb_all_top20_coverage,gb_all_top5_titles,lr_all_top5_sufficient,lr_all_top5_coverage,lr_all_top10_sufficient,lr_all_top10_coverage,lr_all_top20_sufficient,lr_all_top20_coverage,lr_all_top5_titles
5a72f74a55429901807daf59,"Which American comedian born on March 21, 1962, appeared in the movie ""Sleepless in Seattle?""",Rosie O'Donnell,rosie o'donnell || sleepless in seattle,2,0,0.5,0,0.5,1,1.0,Sleepless in Seattle || Sleepless Nights (2002 film) || Century 21 Exposition || Kathy Greenwood || Bill Pullman,1,1.0,1,1.0,1,1.0,Sleepless in Seattle || Gaby Hoffmann || Rita Wilson || Bill Pullman || Rosie O'Donnell,0,0.5,1,1.0,1,1.0,Sleepless in Seattle || Gaby Hoffmann || Rita Wilson || Bill Pullman || Kathy Greenwood,1,1.0,1,1.0,1,1.0,Sleepless in Seattle || Gaby Hoffmann || Rita Wilson || Rosie O'Donnell || Kathy Greenwood
5a7300b85542994cef4bc41a,"Gaia is a space observatory of the European Space Agency, what is Astrosat?",India's first dedicated multi-wavelength space observatory.,astrosat || gaia (spacecraft),2,1,1.0,1,1.0,1,1.0,Astrosat || Gaia (spacecraft) || India || European Space Agency || Geneva Observatory,1,1.0,1,1.0,1,1.0,Astrosat || Gaia (spacecraft) || European Space Agency || Hipparcos || India,1,1.0,1,1.0,1,1.0,Astrosat || European Space Agency || Gaia (spacecraft) || Geneva Observatory || India,1,1.0,1,1.0,1,1.0,Astrosat || European Space Agency || Gaia (spacecraft) || Geneva Observatory || India
5a7326cb5542994cef4bc47f,"When the two Coldplay songs U.F.O and Princess of China were written, what factor did they have in common?",was written by all four members of the band,princess of china || u.f.o. (coldplay song),2,1,1.0,1,1.0,1,1.0,Princess of China || U.F.O. (Coldplay song) || List of songs recorded by Coldplay || The X Factor in China || Coldplay,1,1.0,1,1.0,1,1.0,Princess of China || U.F.O. (Coldplay song) || O (Coldplay song) || List of songs recorded by Coldplay || Coldplay,1,1.0,1,1.0,1,1.0,Princess of China || U.F.O. (Coldplay song) || O (Coldplay song) || Coldplay || Prospekt's March/Poppyfields,1,1.0,1,1.0,1,1.0,Princess of China || U.F.O. (Coldplay song) || Coldplay || List of songs recorded by Coldplay || O (Coldplay song)
5a7344e95542991f9a20c6ce,What song was number 4 on the charts when a song from FutureSex/LoveSounds was number 1?,Rudebox,rudebox (song) || sexyback,2,0,0.0,0,0.0,0,0.0,FutureSex/LoveShow || FutureSex/LoveSounds || FutureSex/LoveSound || Justin Timberlake || Bridge (music),0,0.0,0,0.0,0,0.0,FutureSex/LoveSound || FutureSex/LoveSounds || FutureSex/LoveShow || Rock music || Justified (album),0,0.0,0,0.0,0,0.0,FutureSex/LoveSound || FutureSex/LoveSounds || FutureSex/LoveShow || Rock music || Timbaland,0,0.0,0,0.0,0,0.0,FutureSex/LoveSounds || FutureSex/LoveSound || FutureSex/LoveShow || Justified (album) || Timbaland
5a7350585542992359bc32f9,"Everybody's Crazy was produced by Michael Bolton, what genre of music does Everybody's Crazy fit into?",melodic hard rock,everybody's crazy || hard rock,2,1,1.0,1,1.0,1,1.0,Everybody's Crazy || Michael Bolton || Columbia Records || Hard rock || Everybody's Crazy 'Bout My Baby,1,1.0,1,1.0,1,1.0,Everybody's Crazy || Michael Bolton || Hard rock || Columbia Records || Michael Bolton (album),1,1.0,1,1.0,1,1.0,Everybody's Crazy || Michael Bolton || Columbia Records || Hard rock || Billboard (magazine),0,0.5,1,1.0,1,1.0,Everybody's Crazy || Michael Bolton || Columbia Records || Everybody's Crazy 'Bout My Baby || Love Is a Wonderful Thing (Michael Bolton song)
5a7351785542994cef4bc539,Was Atom Egoyans biggest commercial success on stage or on film?,erotic thriller film,atom egoyan || chloe (film),2,1,1.0,1,1.0,1,1.0,Atom Egoyan || Chloe (film) || Exotica (film) || Film director || The Sweet Hereafter (film),1,1.0,1,1.0,1,1.0,Atom Egoyan || Chloe (film) || Exotica (film) || Theatre director || The Sweet Hereafter (film),1,1.0,1,1.0,1,1.0,Atom Egoyan || Chloe (film) || Exotica (film) || Film director || Rasel,1,1.0,1,1.0,1,1.0,Atom Egoyan || Chloe (film) || Exotica (film) || Rasel || Film director
5a73522d5542994cef4bc541,Altnahinch is located in a county that has a population density of how many per square mile? ,526,altnahinch dam || county antrim,2,0,0.0,0,0.5,1,1.0,"List of cities by population density || Daisy, Kentucky || Pinseque || Los Cerralbos || List of Brazilian states by population density",0,0.5,0,0.5,1,1.0,"List of cities by population density || County Antrim || Pinseque || Daisy, Kentucky || Altnahinch",0,0.0,0,0.5,1,1.0,"List of cities by population density || Daisy, Kentucky || Altnahinch || Pinseque || Population density",0,0.5,0,0.5,1,1.0,"List of cities by population density || Population density || Pinseque || County Antrim || Daisy, Kentucky"
5a7363ec5542991f29ee2dd7,"The USS Tortuga was named after the Dry Tortugas, a group of desert coral islets 60 miles west of which city with the motto ""One Human Family""?",Key West,"key west, florida || uss tortuga (lsd-46)",2,1,1.0,1,1.0,1,1.0,"USS Tortuga (LSD-46) || USS Tortuga (LSD-26) || Dry Tortugas || Key West, Florida || Dock landing ship",1,1.0,1,1.0,1,1.0,"USS Tortuga (LSD-46) || USS Tortuga (LSD-26) || Key West, Florida || Dry Tortugas || USS Tortuga",1,1.0,1,1.0,1,1.0,"USS Tortuga (LSD-46) || USS Tortuga (LSD-26) || Dry Tortugas || USS Tortuga || Key West, Florida",1,1.0,1,1.0,1,1.0,"USS Tortuga (LSD-46) || Dry Tortugas || USS Tortuga (LSD-26) || USS Tortuga || Key West, Florida"
5a7380b955429908901be2d4,"Which film is older, Monsters, Inc. or Earth?","Monsters, Inc.","earth (2007 film) || monsters, inc.",2,0,0.0,0,0.5,0,0.5,"B.P.R.D. Hell on Earth: Gods and Monsters || List of Monsters, Inc. characters || Monsters, Inc. (franchise) || Monsters, Inc. Scream Arena || Monsters, Inc. Ride & Go Seek",0,0.5,0,0.5,0,0.5,"Monsters, Inc. || Monsters, Inc. (video game) || Monsters, Inc. (franchise) || Media franchise || Monsters, Inc. Scream Team",0,0.5,0,0.5,0,0.5,"Monsters, Inc. || Monsters, Inc. (franchise) || List of Monsters, Inc. characters || B.P.R.D. Hell on Earth: Gods and Monsters || Monsters, Inc. (video game)",0,0.5,0,0.5,0,0.5,"Monsters, Inc. || Monsters, Inc. (franchise) || List of Monsters, Inc. characters || B.P.R.D. Hell on Earth: Gods and Monsters || Monsters, Inc. (video game)"
5a738225554299623ed4abc3,"Which musical fantasy film is older, Bedknobs and Broomsticks or The Muppet Christmas Carol?",Bedknobs and Broomsticks,bedknobs and broomsticks || the muppet christmas carol,2,1,1.0,1,1.0,1,1.0,The Muppet Christmas Carol || Bedknobs and Broomsticks || A Christmas Carol || Fantasy film || Musical film,1,1.0,1,1.0,1,1.0,The Muppet Christmas Carol || Bedknobs and Broomsticks || A Christmas Carol || Mary Norton (author) || Fantasy film,1,1.0,1,1.0,1,1.0,The Muppet Christmas Carol || Bedknobs and Broomsticks || Fantasy film || A Christmas Carol || Musical film,1,1.0,1,1.0,1,1.0,The Muppet Christmas Carol || Bedknobs and Broomsticks || Fantasy film || A Christmas Carol || Musical film
5a738fb4554299623ed4abf9,"Which of these is further south in China, the Pulandian District or Kaiyuan, Liaoning?",Pulandian District,"kaiyuan, liaoning || pulandian district",2,1,1.0,1,1.0,1,1.0,"Pulandian District || Kaiyuan, Liaoning || Shuangta, Pulandian || Liaoning || Dalian",1,1.0,1,1.0,1,1.0,"Pulandian District || Kaiyuan, Liaoning || Dalian || Prefecture-level city || Yingkou",1,1.0,1,1.0,1,1.0,"Pulandian District || Kaiyuan, Liaoning || Liaoning || Dalian || China",1,1.0,1,1.0,1,1.0,"Pulandian District || Kaiyuan, Liaoning || Liaoning || China || Dalian"
5a739ef955429978a71e904b,"What festival is held every June in Bartlesville, Oklahoma?",OK Mozart,"bartlesville, oklahoma || ok mozart festival",2,1,1.0,1,1.0,1,1.0,"OK Mozart Festival || Bartlesville, Oklahoma || Bartlesville Boosters || Bartlesville Public Schools || Bartlesville Pirates",1,1.0,1,1.0,1,1.0,"Bartlesville, Oklahoma || OK Mozart Festival || Music festival || Oklahoma || Bartlesville Boosters",1,1.0,1,1.0,1,1.0,"OK Mozart Festival || Bartlesville, Oklahoma || Oklahoma || Music festival || Bartlesville Boosters",1,1.0,1,1.0,1,1.0,"Bartlesville, Oklahoma || OK Mozart Festival || Music festival || Oklahoma || Washington County, Oklahoma"
5a73b1855542992d56e7e388,Which actor in the film Equus is also in the film The Informers?,Colin Blakely,colin blakely || the informers (1963 film),2,0,0.0,0,0.0,0,0.5,Common Informers Act 1575 || Common Informers Act 1623 || Common Informers Act 1588 || Common Informers Act 1951 || Equus Bass 770,0,0.5,0,0.5,0,0.5,Common Informers Act 1575 || Common Informers Act 1623 || The Informers (1963 film) || Common Informers Act 1588 || Common Informers Act 1951,0,0.5,0,0.5,0,0.5,Common Informers Act 1575 || Common Informers Act 1623 || The Informers (1963 film) || Common Informers Act 1588 || Common Informers Act 1951,0,0.5,0,0.5,0,0.5,Common Informers Act 1575 || The Informers (1963 film) || Common Informers Act 1623 || Common Informers Act 1951 || Equus namadicus
5a73b55855429978a71e9086,Which major international airport in south-east England ranks as the 8th busiest airport in Europe and replaced Croydon Airport?,Gatwick Airport,croydon airport || gatwick airport,2,1,1.0,1,1.0,1,1.0,Gatwick Airport || East Croydon station || Croydon Airport || List of the busiest airports in Europe || Busiest airports in the United Kingdom by total passenger traffic,1,1.0,1,1.0,1,1.0,Gatwick Airport || Croydon Airport || Heathrow Airport || East Croydon station || List of the busiest airports in Europe,1,1.0,1,1.0,1,1.0,Gatwick Airport || Croydon Airport || East Croydon station || Heathrow Airport || Europe,1,1.0,1,1.0,1,1.0,Gatwick Airport || Croydon Airport || East Croydon station || Heathrow Airport || Europe
5a73b8d655429908901be31f,"Which university is further North,  University of New Hampshire or Stony Brook University?",Stony Brook University,stony brook university || university of new hampshire,2,0,0.5,0,0.5,0,0.5,Stony Brook University || Stony Brook University Hospital || Stony Brook (Souhegan River) || The Statesman (Stony Brook) || List of Stony Brook University buildings,0,0.5,0,0.5,0,0.5,"Stony Brook University || Stony Brook University Hospital || Stony Brook, New York || List of Stony Brook University buildings || Stony Brook University student housing",0,0.5,0,0.5,0,0.5,"Stony Brook University || Stony Brook University Hospital || Stony Brook (Souhegan River) || List of Stony Brook University buildings || Stony Brook, New York",0,0.5,0,0.5,0,0.5,"Stony Brook University || Stony Brook (Souhegan River) || Stony Brook University Hospital || The Statesman (Stony Brook) || Stony Brook, New York"
5a73d3ea5542992d56e7e3af,Which Native American activist was known for his involvement in the American Indian Movement which addresses incidents of police harassment and racism against Native Americans? ,Arlo Looking Cloud,american indian movement || arlo looking cloud,2,0,0.5,0,0.5,1,1.0,American Indian Movement || Native Americans in the United States || Indian termination policy || Racism || Advocacy group,0,0.5,0,0.5,1,1.0,American Indian Movement || Native Americans in the United States || Indian termination policy || Custer Died for Your Sins || Anna Mae Aquash,0,0.5,1,1.0,1,1.0,American Indian Movement || Indian termination policy || Native Americans in the United States || Racism || Anna Mae Aquash,0,0.5,0,0.5,1,1.0,American Indian Movement || Native Americans in the United States || Indian termination policy || Racism || Advocacy group
5a74122f55429929fddd83da,"What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk",Love Drunk,love drunk || two is better than one,2,1,1.0,1,1.0,1,1.0,Love Drunk || Love Drunk (Boys Like Girls song) || Two Is Better Than One || Heart Heart Heartbreak || Boys Like Girls,1,1.0,1,1.0,1,1.0,Love Drunk || Two Is Better Than One || Heart Heart Heartbreak || Love Drunk (Boys Like Girls song) || Boys Like Girls,1,1.0,1,1.0,1,1.0,Love Drunk || Two Is Better Than One || Heart Heart Heartbreak || Love Drunk (Boys Like Girls song) || Boys Like Girls,1,1.0,1,1.0,1,1.0,Love Drunk || Boys Like Girls || Heart Heart Heartbreak || Two Is Better Than One || Love Drunk (Boys Like Girls song)
5a74581555429979e2882912,"What Japanese Auto Manufacturer headquarted in Minato, Tokyo, Japan did Nissan aquire controlling interest in?",Mitsubishi,mitsubishi motors || renault–nissan–mitsubishi alliance,2,0,0.5,1,1.0,1,1.0,"Mitsubishi Motors || Minato, Tokyo || Shiba, Minato, Tokyo || Japanese language || Nissan",1,1.0,1,1.0,1,1.0,"Mitsubishi Motors || Minato, Tokyo || Renault–Nissan–Mitsubishi Alliance || Shiba, Minato, Tokyo || Nissan",1,1.0,1,1.0,1,1.0,"Mitsubishi Motors || Minato, Tokyo || Renault–Nissan–Mitsubishi Alliance || Nissan || Tokyo",1,1.0,1,1.0,1,1.0,"Mitsubishi Motors || Minato, Tokyo || Renault–Nissan–Mitsubishi Alliance || Nissan || Japanese language"
5a749e1855429979e28829c3,"Which tennis player is older, Emilio Sánchez or Andrei Olhovskiy?",Emilio Ángel Sánchez Vicario,andrei olhovskiy || emilio sánchez,2,1,1.0,1,1.0,1,1.0,Andrei Olhovskiy || Tennis || Russian language || Emilio Sánchez || Arantxa Sánchez Vicario,1,1.0,1,1.0,1,1.0,Andrei Olhovskiy || Emilio Sánchez || Arantxa Sánchez Vicario || Tennis || Manuel Sánchez (tennis),1,1.0,1,1.0,1,1.0,Andrei Olhovskiy || Emilio Sánchez || Tennis || Arantxa Sánchez Vicario || Grand Slam (tennis),1,1.0,1,1.0,1,1.0,Andrei Olhovskiy || Tennis || Emilio Sánchez || Arantxa Sánchez Vicario || Grand Slam (tennis)
5a74a26a55429979e28829d6,"Which composer was born earlier, Paul Hindemith or Béla Bartók?",Béla Viktor János Bartók,béla bartók || paul hindemith,2,1,1.0,1,1.0,1,1.0,Sonata for Solo Cello (Crumb) || List of compositions by Paul Hindemith || Béla Bartók || Paul Hindemith || Avant-garde,1,1.0,1,1.0,1,1.0,Béla Bartók || Sonata for Solo Cello (Crumb) || Paul Hindemith || Avant-garde || List of compositions by Paul Hindemith,1,1.0,1,1.0,1,1.0,Sonata for Solo Cello (Crumb) || Béla Bartók || Paul Hindemith || List of compositions by Paul Hindemith || Composer,1,1.0,1,1.0,1,1.0,Sonata for Solo Cello (Crumb) || Béla Bartók || Paul Hindemith || Composer || List of compositions by Paul Hindemith
5a74a62b55429916b01641a0,"Which astronaut, Jean-François Clervoy or Ulrich Walter, was born first?",Prof. Dr. Ulrich Hans Walter,jean-françois clervoy || ulrich walter,2,0,0.5,1,1.0,1,1.0,Jean-François Clervoy || Astronaut || CNES || Engineer || NASA,1,1.0,1,1.0,1,1.0,Jean-François Clervoy || Ulrich Walter || CNES || Astronaut || Space Shuttle,1,1.0,1,1.0,1,1.0,Jean-François Clervoy || Ulrich Walter || Astronaut || CNES || Engineer,1,1.0,1,1.0,1,1.0,Jean-François Clervoy || Astronaut || Ulrich Walter || Space Shuttle || Engineer
5a74adb455429916b01641c6,"Which occurred first, the first publication of The Ladder or Heat?",The Ladder,heat (magazine) || the ladder (magazine),2,0,0.5,0,0.5,0,0.5,"The Ladder (magazine) || Daughters of Bilitis || Lesbian || Mattachine Society || ONE, Inc.",0,0.5,0,0.5,0,0.5,"Daughters of Bilitis || The Ladder (magazine) || Lesbian || ONE, Inc. || Money in the Bank ladder match",0,0.5,0,0.5,0,0.5,Daughters of Bilitis || The Ladder (magazine) || Lesbian || Irma Brandeis || Mattachine Society,0,0.5,0,0.5,0,0.5,The Ladder (magazine) || Daughters of Bilitis || Lesbian || Mattachine Society || Money in the Bank ladder match
5a74af7e55429916b01641d2,"Who was born first, Johan Leysen or George Clooney?",Johan Leysen,george clooney || johan leysen,2,1,1.0,1,1.0,1,1.0,Johan Leysen || George Clooney || 1984 Cannes Film Festival || Felice...Felice... || Golden Calf for Best Actor,1,1.0,1,1.0,1,1.0,Johan Leysen || George Clooney || 1984 Cannes Film Festival || Thomas Leysen || Golden Calf for Best Actor,1,1.0,1,1.0,1,1.0,Johan Leysen || George Clooney || 1984 Cannes Film Festival || Felice...Felice... || Golden Calf for Best Actor,1,1.0,1,1.0,1,1.0,Johan Leysen || George Clooney || 1984 Cannes Film Festival || Un Certain Regard || The American (2010 film)
5a74d7685542996c70cfae0a,"Who was the murderer sent to ""Old Smokey"" for allegedly commiting ""The Crime of the Century""?",Richard Hauptmann,old smokey || richard hauptmann,2,0,0.5,0,0.5,0,0.5,Live in Old Smokey || Cordelia Botkin || Old Smokey || Linda Lewis || Ronnie Scott,0,0.5,0,0.5,0,0.5,Old Smokey || Cordelia Botkin || Who's the Murderer || Live in Old Smokey || Ronnie Scott,0,0.5,0,0.5,0,0.5,Old Smokey || Cordelia Botkin || Live in Old Smokey || Murder || Linda Lewis,0,0.5,0,0.5,0,0.5,Old Smokey || Cordelia Botkin || Live in Old Smokey || Who's the Murderer || Linda Lewis
5a74f5155542993748c89750,"What mine was operated by Royal Oak Mines at at earlier date, Kemess Mine or Colomac Mine?",The Colomac Mine,colomac mine || kemess mine,2,1,1.0,1,1.0,1,1.0,Colomac Mine || Kemess Mine || Royal Oak Mines || Canada || Northwest Territories,1,1.0,1,1.0,1,1.0,Colomac Mine || Kemess Mine || Royal Oak Mines || AuRico Gold || Thutade Lake,1,1.0,1,1.0,1,1.0,Colomac Mine || Kemess Mine || Royal Oak Mines || Thutade Lake || Northwest Territories,1,1.0,1,1.0,1,1.0,Colomac Mine || Kemess Mine || Royal Oak Mines || Thutade Lake || Northwest Territories
5a74f63e5542993748c89758,A Troll in Central Park and All Dogs Go to Heaven were both directed by which person?,Don Bluth,a troll in central park || all dogs go to heaven,2,1,1.0,1,1.0,1,1.0,A Troll in Central Park || All Dogs Go to Heaven || Rock-a-Doodle || An American Tail || Comedy film,1,1.0,1,1.0,1,1.0,A Troll in Central Park || All Dogs Go to Heaven || Don Bluth || Comedy film || An American Tail,1,1.0,1,1.0,1,1.0,A Troll in Central Park || All Dogs Go to Heaven || Don Bluth || Comedy film || Rock-a-Doodle,1,1.0,1,1.0,1,1.0,A Troll in Central Park || All Dogs Go to Heaven || Don Bluth || Rock-a-Doodle || An American Tail
5a74f8bd5542993748c8976a,"Which head coach has led their team for a longer period of time, Tim Cluess or Steve Prohm?",Tim Cluess,2015–16 iona gaels men's basketball team || 2015–16 iowa state cyclones men's basketball team,2,0,0.0,0,0.0,0,0.0,Steve Prohm || Tim Cluess || Iowa State Cyclones men's basketball || College basketball || Iona College (New York),0,0.0,0,0.0,0,0.0,Tim Cluess || Steve Prohm || Iowa State Cyclones men's basketball || Tim Taylor (ice hockey coach) || 2013–14 Murray State Racers men's basketball team,0,0.0,0,0.0,0,0.0,Steve Prohm || Tim Cluess || College basketball || Kevin Willard || Iowa State Cyclones men's basketball,0,0.0,0,0.0,0,0.0,Steve Prohm || Tim Cluess || Steve Goodheart || Iowa State Cyclones men's basketball || College basketball
5a74feb75542996c70cfae6d,"Which man, Ibn Tufail or Ali Qushji, is best known for the development of astronomical physics independent from natural philosophy?",Ali Qushji,ali qushji || ibn tufail,2,0,0.5,0,0.5,1,1.0,Ali Qushji || Natural philosophy || Astrophysics || Earth's rotation || Empirical evidence,1,1.0,1,1.0,1,1.0,Ali Qushji || Empirical evidence || Natural philosophy || Sahn-ı Seman Medrese || Ibn Tufail,1,1.0,1,1.0,1,1.0,Ali Qushji || Natural philosophy || Ibn Tufail || Sahn-ı Seman Medrese || Empirical evidence,0,0.5,0,0.5,1,1.0,Ali Qushji || Natural philosophy || Empirical evidence || Sahn-ı Seman Medrese || Earth's rotation
5a7521c55542993748c897c6,Temagami-Lorrain Mine and Burwash Mine were both mines created during the early 1900s; which one yielded a 16-ton bulk sample of gold ore in 1935?,Burwash Mine,burwash mine || temagami-lorrain mine,2,1,1.0,1,1.0,1,1.0,Burwash Mine || Temagami-Lorrain Mine || Gold || Northwest Territories || Shaft mining,1,1.0,1,1.0,1,1.0,"Burwash Mine || Temagami-Lorrain Mine || Northeastern Ontario || Trail, British Columbia || McIntyre Mines",1,1.0,1,1.0,1,1.0,Burwash Mine || Temagami-Lorrain Mine || Gold || Northwest Territories || Hidee Gold Mine,1,1.0,1,1.0,1,1.0,Burwash Mine || Temagami-Lorrain Mine || Gold || Temagami || Barton Mine
